accepted	Lprev	Lstar	alpha	minimum	time
528		-72.306401	-74.184321	0.152908	2.101303e-08	1.640147e+00
529		-72.025628	-72.025628	1.000000	2.053530e-08	1.542689e+00
529		-72.025628	-74.719552	0.067615	2.065852e-08	1.540643e+00
529		-72.025628	-73.763637	0.175870	2.050070e-08	1.543071e+00
529		-72.025628	-73.986488	0.140737	2.067865e-08	1.540748e+00
529		-72.025628	-74.437587	0.089640	2.046756e-08	1.552334e+00
529		-72.025628	-75.149847	0.043971	2.029702e-08	1.540620e+00
529		-72.025628	-76.976680	0.007076	2.091480e-08	1.541168e+00
529		-72.025628	-73.882520	0.156157	2.042917e-08	1.541763e+00
529		-72.025628	-75.182625	0.042553	2.020665e-08	1.493717e+00
529		-72.025628	-73.834342	0.163865	2.032982e-08	1.542258e+00
529		-72.025628	-73.307173	0.277608	2.027867e-08	1.568433e+00
530		-71.776571	-71.776571	1.000000	2.036362e-08	1.531613e+00
530		-71.776571	-73.307403	0.216356	2.020628e-08	1.552979e+00
530		-71.776571	-73.703954	0.145528	2.018196e-08	1.541237e+00
530		-71.776571	-73.084413	0.270403	2.055931e-08	1.548229e+00
530		-71.776571	-73.766856	0.136656	2.010502e-08	1.590920e+00
531		-75.140186	-75.140186	0.034610	2.063139e-08	1.539506e+00
531		-75.140186	-77.256214	0.120509	2.032784e-08	1.581354e+00
531		-75.140186	-75.973488	0.434612	2.048287e-08	1.641494e+00
532		-76.024594	-76.024594	0.412959	2.084035e-08	1.541341e+00
533		-75.898120	-75.898120	1.000000	2.060852e-08	1.541538e+00
533		-75.898120	-76.349004	0.637064	2.046400e-08	1.541141e+00
534		-74.474985	-74.474985	1.000000	2.081909e-08	1.568478e+00
535		-75.456392	-75.456392	0.374784	2.068849e-08	1.502223e+00
536		-74.864118	-74.864118	1.000000	2.075629e-08	1.541138e+00
536		-74.864118	-75.631122	0.464402	2.075047e-08	1.541684e+00
536		-74.864118	-77.215184	0.095268	2.042134e-08	1.589961e+00
536		-74.864118	-80.931197	0.002318	2.099035e-08	1.509627e+00
536		-74.864118	-77.329012	0.085018	2.027508e-08	1.550247e+00
537		-72.496350	-72.496350	1.000000	2.047536e-08	1.541539e+00
537		-72.496350	-74.776915	0.102226	2.014380e-08	1.550242e+00
538		-72.789144	-72.789144	0.746175	2.039485e-08	1.588198e+00
538		-72.789144	-74.887007	0.122718	1.980323e-08	1.560592e+00
539		-75.008899	-75.008899	0.108636	2.006484e-08	1.554355e+00
539		-75.008899	-77.990418	0.050716	1.986301e-08	1.511750e+00
540		-74.406278	-74.406278	1.000000	2.027056e-08	1.567963e+00
541		-74.700573	-74.700573	0.745057	2.037861e-08	1.520985e+00
541		-74.700573	-76.723806	0.132227	2.038120e-08	1.611901e+00
542		-76.113184	-76.113184	0.243507	2.067407e-08	1.521901e+00
542		-76.113184	-77.375867	0.282894	2.050119e-08	1.560440e+00
543		-75.211095	-75.211095	1.000000	2.068405e-08	1.573036e+00
543		-75.211095	-77.226450	0.133273	2.080136e-08	1.528931e+00
543		-75.211095	-76.550082	0.262111	2.081000e-08	1.538136e+00
543		-75.211095	-77.039766	0.160627	2.076104e-08	1.520893e+00
543		-75.211095	-77.446397	0.106960	2.033067e-08	1.561999e+00
543		-75.211095	-76.037100	0.437795	2.072379e-08	1.560125e+00
544		-77.683891	-77.683891	0.084349	2.083744e-08	1.528693e+00
544		-77.683891	-79.499519	0.162736	2.064293e-08	1.517068e+00
544		-77.683891	-81.356964	0.025398	2.108513e-08	1.524971e+00
545		-77.178181	-77.178181	1.000000	2.027892e-08	1.567792e+00
545		-77.178181	-80.572808	0.033553	2.013650e-08	1.553937e+00
545		-77.178181	-79.987003	0.060276	2.011981e-08	1.572556e+00
545		-77.178181	-80.555011	0.034156	2.040151e-08	1.561630e+00
545		-77.178181	-80.180050	0.049694	2.048077e-08	1.542253e+00
545		-77.178181	-79.273917	0.122980	2.000093e-08	1.541768e+00
545		-77.178181	-78.921661	0.174911	2.032338e-08	1.540805e+00
545		-77.178181	-81.605706	0.011944	1.997555e-08	1.542237e+00
546		-76.628290	-76.628290	1.000000	2.052280e-08	1.608947e+00
546		-76.628290	-80.814738	0.015200	2.009939e-08	1.521593e+00
546		-76.628290	-79.437445	0.060256	2.054336e-08	1.539719e+00
546		-76.628290	-77.982247	0.258216	2.029607e-08	1.521029e+00
547		-77.209290	-77.209290	0.559338	2.066038e-08	1.521276e+00
548		-74.654473	-74.654473	1.000000	2.045166e-08	1.551222e+00
549		-74.348736	-74.348736	1.000000	2.046890e-08	1.553631e+00
549		-74.348736	-79.622126	0.005126	2.051435e-08	1.521301e+00
549		-74.348736	-76.638034	0.101338	2.052630e-08	1.589188e+00
549		-74.348736	-76.350175	0.135141	2.045981e-08	1.542379e+00
549		-74.348736	-76.487843	0.117760	2.019748e-08	1.540451e+00
550		-75.217339	-75.217339	0.419537	2.037440e-08	1.533400e+00
550		-75.217339	-77.118662	0.149371	2.050982e-08	1.549212e+00
550		-75.217339	-77.179962	0.140489	2.040356e-08	1.568875e+00
550		-75.217339	-75.850518	0.530901	1.975265e-08	1.502551e+00
551		-75.021693	-75.021693	1.000000	2.062720e-08	1.541524e+00
551		-75.021693	-77.595448	0.076249	2.083674e-08	1.592755e+00
552		-74.311628	-74.311628	1.000000	2.024584e-08	1.541226e+00
553		-74.537981	-74.537981	0.797436	2.023909e-08	1.541783e+00
553		-74.537981	-78.548188	0.018130	2.013625e-08	1.593196e+00
553		-74.537981	-74.615425	0.925479	2.027923e-08	1.592610e+00
553		-74.537981	-78.723149	0.015220	1.991433e-08	1.541246e+00
554		-74.464509	-74.464509	1.000000	2.004134e-08	1.569233e+00
555		-71.690545	-71.690545	1.000000	2.020918e-08	1.554782e+00
555		-71.690545	-72.846080	0.314889	2.016852e-08	1.560581e+00
556		-73.405754	-73.405754	0.179926	2.045336e-08	1.573460e+00
556		-73.405754	-76.475378	0.046439	2.065121e-08	1.567409e+00
556		-73.405754	-76.986602	0.027852	2.084073e-08	1.530353e+00
556		-73.405754	-74.872436	0.230689	1.993244e-08	1.580749e+00
556		-73.405754	-75.895087	0.082965	2.057247e-08	1.540877e+00
557		-72.979147	-72.979147	1.000000	2.009902e-08	1.528630e+00
558		-71.039961	-71.039961	1.000000	2.006966e-08	1.517961e+00
558		-71.039961	-76.725944	0.003393	1.997328e-08	1.549806e+00
558		-71.039961	-75.692805	0.009534	1.921891e-08	1.567083e+00
559		-71.438418	-71.438418	0.671355	1.983678e-08	1.544088e+00
559		-71.438418	-72.155943	0.487958	2.015591e-08	1.553129e+00
560		-71.333002	-71.333002	1.000000	2.009682e-08	1.521851e+00
560		-71.333002	-73.552302	0.108685	1.994371e-08	1.540531e+00
561		-69.153461	-69.153461	1.000000	1.995582e-08	1.592955e+00
561		-69.153461	-70.197539	0.352016	1.999261e-08	1.541244e+00
561		-69.153461	-71.312064	0.115486	1.955235e-08	1.542653e+00
562		-70.874672	-70.874672	0.178849	1.985441e-08	1.539799e+00
562		-70.874672	-74.988573	0.016344	2.014284e-08	1.541621e+00
562		-70.874672	-73.623785	0.063985	1.964759e-08	1.541180e+00
562		-70.874672	-73.248171	0.093154	1.977278e-08	1.540896e+00
563		-73.944660	-73.944660	0.046422	1.967817e-08	1.542114e+00
564		-73.000097	-73.000097	1.000000	1.998141e-08	1.541108e+00
565		-72.835279	-72.835279	1.000000	1.988233e-08	1.548306e+00
566		-72.871155	-72.871155	0.964761	2.008047e-08	1.583690e+00
566		-72.871155	-79.051242	0.002070	2.007302e-08	1.542960e+00
566		-72.871155	-73.786952	0.400197	1.989019e-08	1.542189e+00
567		-72.868718	-72.868718	1.000000	2.023878e-08	1.541608e+00
567		-72.868718	-75.489582	0.072740	2.046250e-08	1.540736e+00
568		-72.661056	-72.661056	1.000000	2.024688e-08	1.558154e+00
568		-72.661056	-74.368910	0.181254	2.000578e-08	1.564960e+00
568		-72.661056	-75.958212	0.036988	2.008096e-08	1.589461e+00
568		-72.661056	-74.404983	0.174833	2.018348e-08	1.506050e+00
569		-73.201008	-73.201008	0.582776	2.001971e-08	1.605590e+00
569		-73.201008	-73.598966	0.671691	1.975660e-08	1.572710e+00
570		-73.788968	-73.788968	0.555459	1.991986e-08	1.541504e+00
571		-72.607211	-72.607211	1.000000	1.992139e-08	1.540431e+00
572		-71.564974	-71.564974	1.000000	2.008438e-08	1.580035e+00
572		-71.564974	-73.271452	0.181504	2.002668e-08	1.499251e+00
572		-71.564974	-74.093156	0.079804	2.032910e-08	1.527875e+00
572		-71.564974	-73.338801	0.169682	1.993339e-08	1.512733e+00
573		-71.791077	-71.791077	0.797636	2.013955e-08	1.532628e+00
573		-71.791077	-73.940094	0.116599	2.050191e-08	1.521183e+00
573		-71.791077	-73.101057	0.269826	2.036376e-08	1.571677e+00
573		-71.791077	-75.693860	0.020186	2.049323e-08	1.522952e+00
573		-71.791077	-73.304470	0.220162	2.012094e-08	1.516461e+00
573		-71.791077	-73.291411	0.223056	2.031070e-08	1.520876e+00
573		-71.791077	-73.565306	0.169614	2.024248e-08	1.561197e+00
573		-71.791077	-73.794741	0.134840	2.017846e-08	1.562421e+00
573		-71.791077	-73.916806	0.119346	1.995442e-08	1.521405e+00
573		-71.791077	-73.678828	0.151412	2.041580e-08	1.561624e+00
574		-72.093532	-72.093532	0.739002	1.971275e-08	1.539709e+00
574		-72.093532	-75.870976	0.022881	1.937407e-08	1.534333e+00
574		-72.093532	-73.897000	0.164727	1.993631e-08	1.618635e+00
574		-72.093532	-74.145088	0.128535	1.942607e-08	1.560449e+00
575		-72.575784	-72.575784	0.617391	1.933079e-08	1.549274e+00
576		-72.969500	-72.969500	0.674546	1.930369e-08	1.557341e+00
577		-72.211307	-72.211307	1.000000	1.931837e-08	1.524737e+00
577		-72.211307	-77.227963	0.006627	1.903391e-08	1.540847e+00
577		-72.211307	-75.300393	0.045544	1.912196e-08	1.573400e+00
577		-72.211307	-73.559304	0.259760	1.896728e-08	1.561233e+00
577		-72.211307	-72.973377	0.466699	1.921706e-08	1.540857e+00
578		-70.669148	-70.669148	1.000000	1.948378e-08	1.542149e+00
578		-70.669148	-73.946130	0.037742	1.926700e-08	1.557041e+00
579		-70.148124	-70.148124	1.000000	1.954843e-08	1.564996e+00
580		-71.612219	-71.612219	0.231287	1.921680e-08	1.549656e+00
581		-71.321821	-71.321821	1.000000	1.960012e-08	1.568773e+00
581		-71.321821	-73.891337	0.076573	1.964782e-08	1.501575e+00
581		-71.321821	-73.216243	0.150405	1.979876e-08	1.561811e+00
581		-71.321821	-72.593271	0.280425	1.958617e-08	1.521506e+00
582		-72.043949	-72.043949	0.485718	1.930472e-08	1.490864e+00
582		-72.043949	-74.996767	0.052192	1.913520e-08	1.557424e+00
583		-72.816879	-72.816879	0.461659	1.913005e-08	1.622835e+00
583		-72.816879	-73.808782	0.370870	1.920530e-08	1.568725e+00
583		-72.816879	-75.247954	0.087942	1.929501e-08	1.502767e+00
584		-72.276552	-72.276552	1.000000	1.927980e-08	1.589274e+00
584		-72.276552	-73.342928	0.344254	1.942337e-08	1.561005e+00
585		-72.015936	-72.015936	1.000000	1.922810e-08	1.564540e+00
586		-71.339887	-71.339887	1.000000	1.900211e-08	1.520868e+00
587		-70.275069	-70.275069	1.000000	1.931987e-08	1.570888e+00
587		-70.275069	-72.695100	0.088919	1.953032e-08	1.591642e+00
587		-70.275069	-72.180542	0.148752	1.919627e-08	1.559240e+00
588		-71.760703	-71.760703	0.226359	1.908776e-08	1.581249e+00
589		-73.921404	-73.921404	0.115244	1.880498e-08	1.566015e+00
589		-73.921404	-80.778843	0.001052	1.818776e-08	1.518403e+00
589		-73.921404	-76.957477	0.048023	1.867160e-08	1.541457e+00
590		-73.879200	-73.879200	1.000000	1.918154e-08	1.541941e+00
591		-72.044394	-72.044394	1.000000	1.956147e-08	1.569463e+00
592		-71.654871	-71.654871	1.000000	1.950725e-08	1.500944e+00
593		-72.050442	-72.050442	0.673295	1.980368e-08	1.540588e+00
593		-72.050442	-73.790563	0.175499	1.974577e-08	1.540865e+00
594		-73.639327	-73.639327	0.204153	2.001781e-08	1.660767e+00
594		-73.639327	-77.485413	0.021363	2.003840e-08	1.572645e+00
594		-73.639327	-75.744505	0.121824	1.962188e-08	1.493726e+00
594		-73.639327	-75.555777	0.147128	1.991471e-08	1.559772e+00
595		-74.373336	-74.373336	0.479981	2.008778e-08	1.559250e+00
596		-71.920099	-71.920099	1.000000	2.000104e-08	1.540938e+00
597		-71.250408	-71.250408	1.000000	2.012527e-08	1.560764e+00
598		-71.805769	-71.805769	0.573865	2.010594e-08	1.548710e+00
598		-71.805769	-74.938373	0.043604	1.982535e-08	1.575801e+00
599		-71.234011	-71.234011	1.000000	2.026408e-08	1.494794e+00
600		-70.511084	-70.511084	1.000000	2.020988e-08	1.540074e+00
600		-70.511084	-70.991432	0.618568	2.015477e-08	1.568498e+00
601		-70.189717	-70.189717	1.000000	2.008926e-08	1.542923e+00
602		-68.161370	-68.161370	1.000000	2.030816e-08	1.528915e+00
603		-68.804817	-68.804817	0.525478	2.022342e-08	1.539358e+00
604		-69.152536	-69.152536	0.706298	1.995381e-08	1.549629e+00
604		-69.152536	-69.380385	0.796244	1.978224e-08	1.589720e+00
604		-69.152536	-69.978972	0.437606	1.988277e-08	1.561061e+00
604		-69.152536	-70.249313	0.333945	1.995827e-08	1.532887e+00
604		-69.152536	-69.919082	0.464615	1.988156e-08	1.621983e+00
605		-69.135584	-69.135584	1.000000	2.011465e-08	1.550156e+00
605		-69.135584	-72.470594	0.035614	2.050279e-08	1.588912e+00
605		-69.135584	-71.651355	0.080801	2.021529e-08	1.546742e+00
606		-69.849443	-69.849443	0.489751	2.022706e-08	1.596301e+00
607		-69.933084	-69.933084	0.919761	2.025189e-08	1.581255e+00
607		-69.933084	-72.694789	0.063184	2.034454e-08	1.549542e+00
608		-69.230982	-69.230982	1.000000	2.026838e-08	1.541521e+00
609		-69.957615	-69.957615	0.483534	2.080162e-08	1.560700e+00
610		-70.602943	-70.602943	0.524490	2.040879e-08	1.519889e+00
610		-70.602943	-71.358006	0.469981	2.055260e-08	1.541199e+00
611		-69.922017	-69.922017	1.000000	2.059266e-08	1.561472e+00
612		-70.422200	-70.422200	0.606419	2.046045e-08	1.521069e+00
613		-71.635862	-71.635862	0.297107	2.025400e-08	1.540385e+00
613		-71.635862	-73.909095	0.102979	2.015763e-08	1.540772e+00
613		-71.635862	-75.966282	0.013162	2.005380e-08	1.589100e+00
613		-71.635862	-73.225838	0.203930	2.048265e-08	1.569937e+00
613		-71.635862	-73.299445	0.189459	2.062202e-08	1.553922e+00
614		-70.677033	-70.677033	1.000000	2.038221e-08	1.541694e+00
614		-70.677033	-75.036567	0.012784	2.063785e-08	1.541031e+00
614		-70.677033	-74.952295	0.013908	2.058187e-08	1.641104e+00
614		-70.677033	-73.196906	0.080470	2.070832e-08	1.590627e+00
615		-69.133008	-69.133008	1.000000	1.980478e-08	1.589643e+00
615		-69.133008	-70.729713	0.202563	1.985565e-08	1.558797e+00
615		-69.133008	-70.528971	0.247595	1.977690e-08	1.521420e+00
615		-69.133008	-71.022928	0.151084	2.006492e-08	1.590929e+00
616		-71.243043	-71.243043	0.121234	1.941804e-08	1.568394e+00
616		-71.243043	-73.512400	0.103379	1.946444e-08	1.520384e+00
617		-72.194919	-72.194919	0.386016	1.925754e-08	1.530328e+00
618		-73.051825	-73.051825	0.424473	1.948727e-08	1.529282e+00
619		-72.819442	-72.819442	1.000000	1.938047e-08	1.500282e+00
620		-72.761861	-72.761861	1.000000	1.894920e-08	1.568576e+00
620		-72.761861	-81.770678	0.000122	1.848153e-08	1.511059e+00
621		-70.308280	-70.308280	1.000000	1.890118e-08	1.532558e+00
621		-70.308280	-73.077168	0.062732	1.887538e-08	1.542939e+00
621		-70.308280	-71.085695	0.459592	1.892293e-08	1.568378e+00
622		-71.687015	-71.687015	0.251897	1.894511e-08	1.522619e+00
622		-71.687015	-73.888748	0.110611	1.884057e-08	1.520729e+00
623		-70.650775	-70.650775	1.000000	1.918666e-08	1.581541e+00
623		-70.650775	-75.411366	0.008561	1.952131e-08	1.600263e+00
623		-70.650775	-72.966783	0.098667	1.908210e-08	1.543279e+00
624		-70.958159	-70.958159	0.735369	1.947619e-08	1.539927e+00
624		-70.958159	-73.382767	0.088513	1.917214e-08	1.543547e+00
624		-70.958159	-71.425446	0.626700	1.967801e-08	1.568249e+00
624		-70.958159	-74.384091	0.032519	1.963725e-08	1.571452e+00
624		-70.958159	-73.035405	0.125275	1.948666e-08	1.541627e+00
625		-70.992881	-70.992881	0.965874	1.929505e-08	1.569869e+00
625		-70.992881	-75.017421	0.017872	1.907455e-08	1.551961e+00
626		-71.315194	-71.315194	0.724471	1.891813e-08	1.541304e+00
627		-71.063263	-71.063263	1.000000	1.895095e-08	1.541465e+00
627		-71.063263	-72.621853	0.210433	1.894514e-08	1.581653e+00
628		-71.250500	-71.250500	0.829248	1.873864e-08	1.550284e+00
628		-71.250500	-72.714804	0.231239	1.848399e-08	1.540972e+00
629		-71.747484	-71.747484	0.608363	1.904648e-08	1.541624e+00
629		-71.747484	-72.751846	0.366278	1.902950e-08	1.589840e+00
629		-71.747484	-74.717537	0.051301	1.883908e-08	1.588659e+00
629		-71.747484	-75.528547	0.022798	1.905269e-08	1.551153e+00
630		-72.222652	-72.222652	0.621781	1.933983e-08	1.493802e+00
630		-72.222652	-73.292396	0.343096	1.926652e-08	1.592275e+00
630		-72.222652	-74.937772	0.066197	1.923658e-08	1.541926e+00
631		-72.241482	-72.241482	0.981346	1.919275e-08	1.568726e+00
631		-72.241482	-73.348935	0.330399	1.924255e-08	1.553264e+00
632		-70.370915	-70.370915	1.000000	1.920376e-08	1.542657e+00
632		-70.370915	-74.324067	0.019194	1.894490e-08	1.589819e+00
632		-70.370915	-71.983318	0.199408	1.920856e-08	1.541309e+00
632		-70.370915	-72.743837	0.093208	1.952349e-08	1.541984e+00
633		-69.435691	-69.435691	1.000000	1.918795e-08	1.540259e+00
633		-69.435691	-75.068052	0.003580	1.926509e-08	1.527851e+00
634		-68.123270	-68.123270	1.000000	1.938343e-08	1.522142e+00
634		-68.123270	-69.551607	0.239707	1.917939e-08	1.639865e+00
634		-68.123270	-71.788517	0.025598	1.916615e-08	1.628666e+00
634		-68.123270	-72.070846	0.019301	1.921509e-08	1.635476e+00
634		-68.123270	-70.786213	0.069743	1.934200e-08	1.600175e+00
634		-68.123270	-71.103477	0.050782	1.931345e-08	1.651931e+00
634		-68.123270	-69.806910	0.185697	1.910989e-08	1.593070e+00
634		-68.123270	-74.143641	0.002429	1.957438e-08	1.620750e+00
634		-68.123270	-72.095014	0.018841	1.910981e-08	1.620950e+00
634		-68.123270	-69.809486	0.185219	1.918945e-08	1.641991e+00
634		-68.123270	-69.671128	0.212703	1.953338e-08	1.636195e+00
634		-68.123270	-70.936074	0.060036	2.001108e-08	1.603133e+00
635		-68.840385	-68.840385	0.488158	1.889107e-08	1.638226e+00
636		-69.676086	-69.676086	0.433570	1.859941e-08	1.549554e+00
637		-70.449349	-70.449349	0.461505	1.867527e-08	1.572209e+00
637		-70.449349	-76.518355	0.002313	1.827052e-08	1.580063e+00
637		-70.449349	-71.077533	0.533560	1.907389e-08	1.560264e+00
637		-70.449349	-73.209700	0.063270	1.912699e-08	1.555859e+00
638		-71.300697	-71.300697	0.426839	1.875259e-08	1.565386e+00
638		-71.300697	-73.442401	0.117455	1.881337e-08	1.521433e+00
639		-71.701576	-71.701576	0.669731	1.866905e-08	1.560754e+00
640		-71.598001	-71.598001	1.000000	1.862476e-08	1.528424e+00
640		-71.598001	-72.007789	0.663791	1.875567e-08	1.519360e+00
640		-71.598001	-74.621402	0.048636	1.868182e-08	1.541001e+00
640		-71.598001	-76.067580	0.011452	1.850501e-08	1.569134e+00
640		-71.598001	-78.342614	0.001177	1.873377e-08	1.560298e+00
640		-71.598001	-73.630818	0.130966	1.822579e-08	1.567443e+00
641		-72.598904	-72.598904	0.367547	1.850203e-08	1.520491e+00
642		-72.044848	-72.044848	1.000000	1.837983e-08	1.641047e+00
643		-71.627189	-71.627189	1.000000	1.840468e-08	1.540988e+00
643		-71.627189	-72.915483	0.275741	1.853944e-08	1.568378e+00
643		-71.627189	-72.833987	0.299154	1.872957e-08	1.502083e+00
644		-71.649015	-71.649015	0.978411	1.835120e-08	1.569730e+00
645		-71.051120	-71.051120	1.000000	1.847357e-08	1.512925e+00
645		-71.051120	-73.357672	0.099604	1.853065e-08	1.581789e+00
646		-71.025849	-71.025849	1.000000	1.858370e-08	1.541524e+00
646		-71.025849	-73.984888	0.051869	1.839185e-08	1.581460e+00
646		-71.025849	-73.999372	0.051123	1.855895e-08	1.549692e+00
646		-71.025849	-73.226386	0.110744	1.866457e-08	1.541893e+00
647		-69.783371	-69.783371	1.000000	1.886437e-08	1.541934e+00
648		-68.848766	-68.848766	1.000000	1.888476e-08	1.541152e+00
648		-68.848766	-69.947715	0.333221	1.932604e-08	1.560919e+00
649		-71.918715	-71.918715	0.046424	1.841127e-08	1.541516e+00
649		-71.918715	-73.924824	0.134511	1.840679e-08	1.560001e+00
649		-71.918715	-76.054445	0.015991	1.851385e-08	1.527889e+00
649		-71.918715	-73.544147	0.196827	1.815858e-08	1.559348e+00
649		-71.918715	-72.811213	0.409631	1.814986e-08	1.529141e+00
650		-71.786430	-71.786430	1.000000	1.850186e-08	1.579710e+00
651		-70.786859	-70.786859	1.000000	1.841511e-08	1.523467e+00
651		-70.786859	-74.286383	0.030212	1.841929e-08	1.582355e+00
651		-70.786859	-72.054198	0.281580	1.837848e-08	1.561448e+00
651		-70.786859	-74.088628	0.036818	1.827489e-08	1.522015e+00
652		-70.000773	-70.000773	1.000000	1.852537e-08	1.540923e+00
652		-70.000773	-72.739030	0.064683	1.868774e-08	1.541527e+00
652		-70.000773	-71.835449	0.159665	1.835091e-08	1.541579e+00
652		-70.000773	-71.908119	0.148474	1.818426e-08	1.522558e+00
653		-71.145310	-71.145310	0.318371	1.835828e-08	1.517714e+00
654		-71.673399	-71.673399	0.589731	1.901029e-08	1.517630e+00
654		-71.673399	-72.763729	0.336105	1.938321e-08	1.568113e+00
654		-71.673399	-74.963498	0.037250	1.920616e-08	1.560224e+00
654		-71.673399	-72.715843	0.352592	1.838322e-08	1.528367e+00
655		-71.518277	-71.518277	1.000000	1.923120e-08	1.569409e+00
656		-69.926851	-69.926851	1.000000	1.928761e-08	1.600423e+00
657		-69.414926	-69.414926	1.000000	1.924061e-08	1.568631e+00
657		-69.414926	-77.317498	0.000370	1.899088e-08	1.552465e+00
658		-69.801252	-69.801252	0.679549	1.940136e-08	1.542190e+00
658		-69.801252	-75.277234	0.004186	1.992051e-08	1.589771e+00
